"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"13-08-2021","Não","395","08:00","09:50","110","""Partida de Brasília/DF para Juazeiro do Norte/CE""","""Base Aérea de Brasília"""
"13-08-2021","Não","395","11:00","12:00","60","""Cerimônia de Entrega de Residenciais no Cariri""","""Juazeiro do Norte/CE"""
"13-08-2021","Não","395","12:45","16:30","225","""Partida de Juazeiro do Norte/CE para Resende/RJ""","""Aeroporto Orlando Bezerra de Menezes"""
