"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"19-08-2021","Não","220","08:40","09:00","20","""Partida de Brasília/DF para Cuiabá/MT""","""Base Aérea de Brasília"""
"19-08-2021","Não","220","10:00","11:00","60","""Seminário sobre Etnodesenvolvimento e Sustentabilidade no Centro-Oeste – Dia de Campo""","""Cuiabá/MT"""
"19-08-2021","Não","220","11:50","14:10","140","""Partida de Cuiabá/MT para Brasília/DF""","""Aeroporto Internacional de Cuiabá"""
