"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"24-05-2021","Não","325","10:00","13:00","180","""Cerimônia de Transmissão do Mandato Presidencial ao Senhor Guillermo Lasso""","""Quito/Equador"""
"24-05-2021","Não","325","13:30","15:45","135","""Almoço em homenagem aos Chefes de Estado e de Governo""","""Quito/Equador"""
"24-05-2021","Não","325","17:10","17:20","10","""Partida de Quito/Equador para Brasília/DF""","""Aeroporto Mariscal Sucre"""
