MONTH,FUNERAL,2017,2019,2021,2020,2018,2016
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,DIRETO,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,1,0,0,0,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,DIRETO,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,DIRETO,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,DIRETO,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,DIRETO,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,DIRETO,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,DIRETO,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,0,1,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,DIRETO,0,0,1,0,0,0
02,-,0,0,1,0,0,0
02,-,0,0,1,0,0,0
