"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"07-08-2021","Não","160","09:00","09:50","50","""Partida de Joinville/SC para Florianópolis/SC""","""Joinville/SC"""
"07-08-2021","Não","160","13:10","15:00","110","""Partida de Florianópolis/SC para Brasília/DF""","""Florianópolis/SC"""
