"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"24-03-2023","Não","20","15:00","15:10","10","""Ministro da Casa Civil, Rui Costa, Ministro da Justiça e Segurança Pública, Flávio Dino, Ministro da Fazenda, Fernando Haddad, Ministro da Secretaria-Geral, Márcio Macêdo, Ministro da Secretaria de Relações Institucionais, Alexandre Padilha, Ministro da Secretaria de Comunicação Social, Paulo Pimenta, Advogado-Geral da União, Jorge Messias, Ministro da Controladoria-Geral da União, Vinícius Carvalho, Líder do Governo no Congresso Nacional, Senador Randolfe Rodrigues, Líder do Governo no Senado Federal, Senador Jaques Wagner, e Líder do Governo na Câmara dos Deputados, Deputado José Guimarães, e Chefe do Gabinete Pessoal do Presidente da República, Marco Aurélio""","""Palácio da Alvorada"""
"24-03-2023","Não","20","18:30","18:40","10","""Presidente da Câmara dos Deputados, Deputado Arthur Lira""","""Palácio da Alvorada"""
